,at_air_won,at_air_won_perc,at_att_combination,at_contr_att,at_corner,at_cross,at_drible,at_drible_suc,at_fouls,at_goals,at_id,at_key_passes,at_name,at_otbor,at_otbor_perc,at_own_goal,at_pass_long,at_pass_short,at_pass_vrazrez,at_passes_acc,at_passes_in_row_avg,at_penalty,at_possession,at_shot_blocked,at_shot_in_target,at_shot_miss,at_stand_pol,at_steal,at_touches,at_vinos,at_wc_rating_avg,ht_air_won,ht_air_won_perc,ht_att_combination,ht_contr_att,ht_corner,ht_cross,ht_drible,ht_drible_suc,ht_fouls,ht_goals,ht_id,ht_key_passes,ht_name,ht_otbor,ht_otbor_perc,ht_own_goal,ht_pass_long,ht_pass_short,ht_pass_vrazrez,ht_passes_acc,ht_passes_in_row_avg,ht_penalty,ht_possession,ht_shot_blocked,ht_shot_in_target,ht_shot_miss,ht_stand_pol,ht_steal,ht_touches,ht_vinos,ht_wc_rating_avg,link,match_date,match_id,season
0,24,0.62,13.0,5.0,12,25.0,9,69,12.0,7.0,300,17,Аталанта,18,50,0.0,54.0,391.0,4.0,80,4.0,2.0,57.0,7,14,5,6.0,7,647,16,8.03,15,0.38,5.0,1.0,4,16.0,18,69,17.0,0.0,72,8,Торино,14,61,0.0,55.0,288.0,0.0,76,4.0,0.0,43.0,4,4,3,5.0,12,551,26,5.81,https://ru.whoscored.com/Matches/1415901/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%A2%D0%BE%D1%80%D0%B8%D0%BD%D0%BE-%D0%90%D1%82%D0%B0%D0%BB%D0%B0%D0%BD%D1%82%D0%B0,2020-1-25,1415901,2019/2020
0,17,0.47,4.0,0.0,0,7.0,5,63,11.0,0.0,79,4,Лечче,13,65,0.0,72.0,294.0,1.0,74,4.0,0.0,38.4,1,0,3,0.0,11,508,13,5.98,19,0.53,9.0,0.0,5,18.0,7,47,16.0,3.0,76,9,Верона,9,64,0.0,51.0,529.0,1.0,86,6.0,1.0,61.6,3,5,4,2.0,13,732,8,7.13,https://ru.whoscored.com/Matches/1415902/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%92%D0%B5%D1%80%D0%BE%D0%BD%D0%B0-%D0%9B%D0%B5%D1%87%D1%87%D0%B5,2020-1-26,1415902,2019/2020
0,22,0.54,8.0,0.0,1,8.0,8,57,19.0,2.0,278,7,Дженоа,17,57,0.0,65.0,278.0,0.0,70,4.0,1.0,39.7,2,5,4,2.0,5,533,24,6.61,19,0.46,16.0,0.0,7,24.0,13,65,19.0,2.0,300,17,Аталанта,16,67,0.0,62.0,447.0,0.0,81,5.0,0.0,60.3,8,8,8,8.0,9,702,11,6.82,https://ru.whoscored.com/Matches/1415903/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%90%D1%82%D0%B0%D0%BB%D0%B0%D0%BD%D1%82%D0%B0-%D0%94%D0%B6%D0%B5%D0%BD%D0%BE%D0%B0,2020-2-2,1415903,2019/2020
0,18,0.42,1.0,0.0,3,9.0,7,54,14.0,1.0,144,2,Брешиа,20,77,0.0,64.0,233.0,0.0,70,3.0,1.0,34.9,1,1,1,1.0,10,498,31,6.45,25,0.58,18.0,0.0,6,23.0,6,40,17.0,2.0,71,14,Болонья,11,61,0.0,50.0,492.0,1.0,85,5.0,0.0,65.1,6,6,8,2.0,11,744,14,6.76,https://ru.whoscored.com/Matches/1415904/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%91%D0%BE%D0%BB%D0%BE%D0%BD%D1%8C%D1%8F-%D0%91%D1%80%D0%B5%D1%88%D0%B8%D0%B0,2020-2-1,1415904,2019/2020
0,19,0.54,7.0,1.0,7,28.0,6,55,14.0,2.0,24341,9,Parma Calcio 1913,12,57,0.0,56.0,284.0,1.0,77,3.0,0.0,47.7,5,4,7,8.0,16,550,19,6.74,16,0.46,16.0,0.0,8,20.0,9,75,16.0,2.0,78,16,Кальяри,12,67,0.0,70.0,315.0,1.0,79,4.0,1.0,52.3,5,8,7,3.0,11,572,26,6.82,https://ru.whoscored.com/Matches/1415905/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%9A%D0%B0%D0%BB%D1%8C%D1%8F%D1%80%D0%B8-Parma-Calcio-1913,2020-2-1,1415905,2019/2020
0,9,0.41,6.0,0.0,5,15.0,8,47,13.0,0.0,73,6,Фиорентина,24,52,0.0,46.0,184.0,2.0,70,3.0,0.0,25.7,1,3,5,3.0,7,400,25,6.15,13,0.59,8.0,0.0,10,27.0,22,61,9.0,3.0,87,10,Ювентус,15,65,0.0,50.0,634.0,5.0,91,7.0,2.0,74.3,6,8,1,5.0,7,887,13,7.39,https://ru.whoscored.com/Matches/1415906/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%AE%D0%B2%D0%B5%D0%BD%D1%82%D1%83%D1%81-%D0%A4%D0%B8%D0%BE%D1%80%D0%B5%D0%BD%D1%82%D0%B8%D0%BD%D0%B0,2020-2-2,1415906,2019/2020
0,10,0.56,13.0,0.0,2,18.0,13,65,10.0,1.0,1502,9,Спал,13,48,0.0,36.0,433.0,0.0,90,6.0,0.0,46.1,4,4,6,1.0,10,619,14,6.18,8,0.44,10.0,3.0,5,13.0,14,82,9.0,5.0,77,13,Лацио,16,55,0.0,52.0,504.0,2.0,90,7.0,0.0,53.9,2,8,5,2.0,7,702,9,7.43,https://ru.whoscored.com/Matches/1415907/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%9B%D0%B0%D1%86%D0%B8%D0%BE-%D0%A1%D0%BF%D0%B0%D0%BB,2020-2-2,1415907,2019/2020
0,16,0.5900000000000001,9.0,0.0,3,14.0,22,71,23.0,0.0,72,11,Торино,9,60,0.0,46.0,411.0,1.0,86,5.0,0.0,50.8,4,3,8,6.0,14,651,19,6.29,11,0.41,12.0,0.0,5,18.0,6,75,14.0,4.0,79,14,Лечче,18,45,0.0,69.0,370.0,1.0,81,5.0,1.0,49.2,2,10,6,5.0,13,614,13,7.42,https://ru.whoscored.com/Matches/1415908/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%9B%D0%B5%D1%87%D1%87%D0%B5-%D0%A2%D0%BE%D1%80%D0%B8%D0%BD%D0%BE,2020-2-2,1415908,2019/2020
0,23,0.45,6.0,0.0,3,14.0,9,60,12.0,1.0,76,7,Верона,23,68,0.0,62.0,285.0,1.0,70,3.0,0.0,39.9,0,4,3,1.0,10,571,33,6.79,28,0.55,21.0,3.0,9,36.0,11,41,11.0,1.0,80,19,Милан,17,65,0.0,53.0,451.0,0.0,81,4.0,0.0,60.1,9,5,12,2.0,12,756,23,6.82,https://ru.whoscored.com/Matches/1415909/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%9C%D0%B8%D0%BB%D0%B0%D0%BD-%D0%92%D0%B5%D1%80%D0%BE%D0%BD%D0%B0,2020-2-2,1415909,2019/2020
0,14,0.5800000000000001,12.0,0.0,6,17.0,9,53,6.0,4.0,276,10,Наполи,10,56,0.0,54.0,557.0,0.0,86,6.0,0.0,63.9,4,7,4,3.0,6,785,15,6.91,10,0.42,10.0,0.0,4,14.0,8,89,17.0,2.0,271,10,Сампдория,28,76,0.0,36.0,304.0,0.0,76,4.0,1.0,36.1,4,5,4,2.0,14,507,13,6.51,https://ru.whoscored.com/Matches/1415910/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%A1%D0%B0%D0%BC%D0%BF%D0%B4%D0%BE%D1%80%D0%B8%D1%8F-%D0%9D%D0%B0%D0%BF%D0%BE%D0%BB%D0%B8,2020-2-3,1415910,2019/2020
0,8,0.62,10.0,0.0,11,29.0,15,71,19.0,2.0,84,14,Рома,19,63,0.0,50.0,435.0,0.0,89,5.0,1.0,58.3,3,9,6,7.0,14,671,13,6.54,5,0.38,11.0,1.0,5,16.0,11,52,6.0,4.0,2889,12,Сассуоло,13,46,0.0,39.0,314.0,0.0,81,4.0,0.0,41.7,5,10,3,6.0,9,533,14,7.18,https://ru.whoscored.com/Matches/1415911/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%A1%D0%B0%D1%81%D1%81%D1%83%D0%BE%D0%BB%D0%BE-%D0%A0%D0%BE%D0%BC%D0%B0,2020-2-1,1415911,2019/2020
0,10,0.56,15.0,0.0,2,9.0,9,69,16.0,2.0,75,11,Интер М,14,50,0.0,46.0,594.0,0.0,88,6.0,1.0,57.1,4,8,6,2.0,2,801,16,6.95,8,0.44,12.0,2.0,3,27.0,14,74,10.0,0.0,86,9,Удинезе,14,61,0.0,45.0,417.0,0.0,86,5.0,0.0,42.9,5,1,10,2.0,15,657,7,6.33,https://ru.whoscored.com/Matches/1415912/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%A3%D0%B4%D0%B8%D0%BD%D0%B5%D0%B7%D0%B5-%D0%98%D0%BD%D1%82%D0%B5%D1%80-%D0%9C,2020-2-2,1415912,2019/2020
0,15,0.54,22.0,0.0,9,32.0,10,63,17.0,1.0,86,22,Удинезе,17,68,0.0,59.0,442.0,2.0,80,5.0,0.0,60.5,9,7,9,3.0,8,721,18,6.77,13,0.46,7.0,0.0,4,17.0,8,67,8.0,1.0,144,5,Брешиа,13,57,0.0,65.0,268.0,0.0,67,3.0,0.0,39.5,1,5,2,1.0,16,536,25,6.75,https://ru.whoscored.com/Matches/1415913/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%91%D1%80%D0%B5%D1%88%D0%B8%D0%B0-%D0%A3%D0%B4%D0%B8%D0%BD%D0%B5%D0%B7%D0%B5,2020-2-9,1415913,2019/2020
0,14,0.5,13.0,0.0,3,15.0,14,64,13.0,2.0,300,11,Аталанта,21,62,0.0,57.0,500.0,1.0,85,6.0,0.0,67.4,4,5,6,2.0,8,761,19,6.95,14,0.5,5.0,1.0,4,14.0,13,54,20.0,1.0,73,5,Фиорентина,14,50,0.0,63.0,200.0,0.0,63,3.0,0.0,32.6,1,4,3,2.0,12,439,15,6.41,https://ru.whoscored.com/Matches/1415914/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%A4%D0%B8%D0%BE%D1%80%D0%B5%D0%BD%D1%82%D0%B8%D0%BD%D0%B0-%D0%90%D1%82%D0%B0%D0%BB%D0%B0%D0%BD%D1%82%D0%B0,2020-2-8,1415914,2019/2020
0,13,0.45,9.0,0.0,3,30.0,17,63,15.0,0.0,78,8,Кальяри,26,70,0.0,46.0,385.0,2.0,83,4.0,0.0,53.4,4,4,2,1.0,3,650,19,6.57,16,0.55,10.0,0.0,4,14.0,11,52,15.0,1.0,278,7,Дженоа,20,54,0.0,58.0,333.0,0.0,79,4.0,0.0,46.6,5,5,3,3.0,11,601,32,7.0,https://ru.whoscored.com/Matches/1415915/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%94%D0%B6%D0%B5%D0%BD%D0%BE%D0%B0-%D0%9A%D0%B0%D0%BB%D1%8C%D1%8F%D1%80%D0%B8,2020-2-9,1415915,2019/2020
0,14,0.5,14.0,0.0,6,25.0,13,72,13.0,2.0,80,12,Милан,11,61,0.0,58.0,450.0,3.0,85,5.0,0.0,56.3,8,2,7,3.0,14,695,12,6.42,14,0.5,11.0,0.0,7,20.0,7,58,6.0,4.0,75,11,Интер М,12,48,0.0,57.0,339.0,1.0,81,4.0,0.0,43.7,5,7,4,5.0,8,573,27,6.93,https://ru.whoscored.com/Matches/1415916/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%98%D0%BD%D1%82%D0%B5%D1%80-%D0%9C-%D0%9C%D0%B8%D0%BB%D0%B0%D0%BD,2020-2-9,1415916,2019/2020
0,13,0.5,13.0,0.0,4,11.0,8,50,10.0,3.0,79,12,Лечче,10,53,0.0,60.0,357.0,1.0,81,5.0,0.0,39.9,2,10,3,2.0,12,600,37,6.86,13,0.5,21.0,0.0,10,45.0,9,64,14.0,2.0,276,18,Наполи,17,68,0.0,28.0,568.0,3.0,90,5.0,0.0,60.1,7,7,11,4.0,14,798,8,6.78,https://ru.whoscored.com/Matches/1415917/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%9D%D0%B0%D0%BF%D0%BE%D0%BB%D0%B8-%D0%9B%D0%B5%D1%87%D1%87%D0%B5,2020-2-9,1415917,2019/2020
0,10,0.30000000000000004,16.0,3.0,6,26.0,17,59,10.0,1.0,77,18,Лацио,20,54,0.0,49.0,407.0,0.0,85,5.0,0.0,53.4,7,5,11,4.0,10,669,20,7.07,23,0.7,10.0,0.0,7,23.0,17,68,13.0,0.0,24341,12,Parma Calcio 1913,18,51,0.0,57.0,340.0,0.0,81,4.0,0.0,46.6,4,4,11,9.0,9,614,25,6.72,https://ru.whoscored.com/Matches/1415918/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-Parma-Calcio-1913-%D0%9B%D0%B0%D1%86%D0%B8%D0%BE,2020-2-9,1415918,2019/2020
0,13,0.48,11.0,1.0,6,18.0,9,56,16.0,3.0,71,11,Болонья,18,44,0.0,65.0,314.0,0.0,75,3.0,0.0,41.9,4,4,4,0.0,11,582,19,6.83,14,0.52,14.0,0.0,6,23.0,23,74,11.0,2.0,84,15,Рома,17,65,1.0,61.0,466.0,2.0,82,5.0,0.0,58.1,7,8,5,6.0,14,759,21,6.68,https://ru.whoscored.com/Matches/1415919/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%A0%D0%BE%D0%BC%D0%B0-%D0%91%D0%BE%D0%BB%D0%BE%D0%BD%D1%8C%D1%8F,2020-2-7,1415919,2019/2020
0,5,0.36,15.0,0.0,6,24.0,16,80,16.0,2.0,2889,15,Сассуоло,11,58,0.0,43.0,525.0,0.0,88,6.0,1.0,62.3,4,9,9,6.0,6,751,6,6.84,9,0.64,7.0,2.0,1,6.0,8,80,16.0,1.0,1502,6,Спал,21,57,0.0,48.0,304.0,1.0,78,5.0,0.0,37.7,3,3,5,2.0,9,512,22,6.52,https://ru.whoscored.com/Matches/1415920/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%A1%D0%BF%D0%B0%D0%BB-%D0%A1%D0%B0%D1%81%D1%81%D1%83%D0%BE%D0%BB%D0%BE,2020-2-9,1415920,2019/2020
0,22,0.5,10.0,0.0,3,18.0,8,53,19.0,3.0,271,9,Сампдория,27,61,0.0,67.0,332.0,3.0,76,4.0,1.0,44.4,7,5,3,4.0,9,600,15,6.92,22,0.5,5.0,0.0,2,21.0,17,59,16.0,1.0,72,6,Торино,13,62,0.0,66.0,439.0,1.0,84,5.0,0.0,55.6,4,2,0,1.0,12,722,21,6.52,https://ru.whoscored.com/Matches/1415921/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%A2%D0%BE%D1%80%D0%B8%D0%BD%D0%BE-%D0%A1%D0%B0%D0%BC%D0%BF%D0%B4%D0%BE%D1%80%D0%B8%D1%8F,2020-2-8,1415921,2019/2020
0,19,0.53,13.0,1.0,4,18.0,8,53,18.0,1.0,87,12,Ювентус,12,55,0.0,41.0,446.0,0.0,82,5.0,0.0,53.7,5,3,7,1.0,11,672,15,6.44,17,0.47,11.0,0.0,3,19.0,10,91,11.0,2.0,76,13,Верона,13,62,0.0,61.0,352.0,2.0,80,5.0,1.0,46.3,5,5,6,4.0,12,608,21,6.81,https://ru.whoscored.com/Matches/1415922/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%92%D0%B5%D1%80%D0%BE%D0%BD%D0%B0-%D0%AE%D0%B2%D0%B5%D0%BD%D1%82%D1%83%D1%81,2020-2-8,1415922,2019/2020
0,13,0.52,5.0,0.0,2,15.0,10,50,15.0,1.0,84,4,Рома,13,76,0.0,78.0,307.0,0.0,78,4.0,0.0,42.3,3,1,4,3.0,9,590,18,6.35,12,0.48,6.0,1.0,5,20.0,4,40,11.0,2.0,300,11,Аталанта,22,69,0.0,53.0,472.0,1.0,83,5.0,0.0,57.7,2,6,5,6.0,12,714,17,6.77,https://ru.whoscored.com/Matches/1415923/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%90%D1%82%D0%B0%D0%BB%D0%B0%D0%BD%D1%82%D0%B0-%D0%A0%D0%BE%D0%BC%D0%B0,2020-2-15,1415923,2019/2020
0,18,0.56,2.0,1.0,4,16.0,7,54,13.0,3.0,278,6,Дженоа,18,60,0.0,61.0,304.0,1.0,75,4.0,1.0,43.4,1,5,1,3.0,9,566,27,7.2,14,0.44,13.0,0.0,4,22.0,12,57,19.0,0.0,71,11,Болонья,11,61,0.0,36.0,440.0,0.0,84,4.0,0.0,56.6,7,4,5,3.0,12,670,10,6.05,https://ru.whoscored.com/Matches/1415924/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%91%D0%BE%D0%BB%D0%BE%D0%BD%D1%8C%D1%8F-%D0%94%D0%B6%D0%B5%D0%BD%D0%BE%D0%B0,2020-2-15,1415924,2019/2020
0,5,0.28,10.0,0.0,3,14.0,12,80,11.0,1.0,276,11,Наполи,11,61,0.0,35.0,594.0,0.0,89,7.0,0.0,55.8,2,4,8,4.0,12,771,14,6.9,13,0.72,9.0,0.0,2,15.0,7,54,14.0,0.0,78,7,Кальяри,7,37,0.0,50.0,442.0,0.0,86,5.0,0.0,44.2,0,2,8,1.0,8,647,16,6.33,https://ru.whoscored.com/Matches/1415925/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%9A%D0%B0%D0%BB%D1%8C%D1%8F%D1%80%D0%B8-%D0%9D%D0%B0%D0%BF%D0%BE%D0%BB%D0%B8,2020-2-16,1415925,2019/2020
0,16,0.42,4.0,0.0,2,10.0,7,50,8.0,0.0,144,3,Брешиа,14,52,0.0,62.0,292.0,0.0,70,3.0,0.0,31.7,0,2,3,1.0,17,539,32,6.42,22,0.58,19.0,1.0,16,36.0,13,65,12.0,2.0,87,21,Ювентус,16,70,0.0,38.0,705.0,6.0,90,7.0,0.0,68.3,7,9,11,7.0,15,958,7,7.38,https://ru.whoscored.com/Matches/1415926/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%AE%D0%B2%D0%B5%D0%BD%D1%82%D1%83%D1%81-%D0%91%D1%80%D0%B5%D1%88%D0%B8%D0%B0,2020-2-16,1415926,2019/2020
0,21,0.55,6.0,1.0,6,23.0,14,70,15.0,1.0,75,8,Интер М,6,40,0.0,50.0,443.0,0.0,85,5.0,0.0,51.4,3,4,3,3.0,11,657,23,6.56,17,0.45,6.0,0.0,6,25.0,9,75,13.0,2.0,77,8,Лацио,14,50,0.0,65.0,395.0,1.0,85,6.0,1.0,48.6,0,6,5,4.0,11,639,23,6.83,https://ru.whoscored.com/Matches/1415927/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%9B%D0%B0%D1%86%D0%B8%D0%BE-%D0%98%D0%BD%D1%82%D0%B5%D1%80-%D0%9C,2020-2-16,1415927,2019/2020
0,15,0.62,14.0,0.0,8,27.0,7,58,22.0,1.0,1502,19,Спал,11,61,0.0,63.0,339.0,3.0,82,4.0,0.0,51.1,4,5,13,8.0,9,588,17,6.54,9,0.38,9.0,0.0,4,15.0,7,70,13.0,2.0,79,9,Лечче,12,63,0.0,59.0,340.0,0.0,77,4.0,1.0,48.9,3,4,5,2.0,7,563,26,6.76,https://ru.whoscored.com/Matches/1415928/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%9B%D0%B5%D1%87%D1%87%D0%B5-%D0%A1%D0%BF%D0%B0%D0%BB,2020-2-15,1415928,2019/2020
0,21,0.38,3.0,0.0,5,26.0,14,61,11.0,0.0,72,5,Торино,17,71,0.0,57.0,349.0,0.0,78,4.0,0.0,49.3,3,1,5,6.0,13,623,21,6.48,34,0.62,10.0,0.0,10,23.0,7,64,16.0,1.0,80,12,Милан,27,66,0.0,62.0,362.0,0.0,77,4.0,0.0,50.7,7,1,7,5.0,11,636,28,7.08,https://ru.whoscored.com/Matches/1415929/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%9C%D0%B8%D0%BB%D0%B0%D0%BD-%D0%A2%D0%BE%D1%80%D0%B8%D0%BD%D0%BE,2020-2-17,1415929,2019/2020
0,10,0.37,8.0,2.0,3,9.0,18,82,13.0,5.0,73,6,Фиорентина,9,69,1.0,69.0,380.0,0.0,81,5.0,2.0,54.5,1,6,5,0.0,11,629,22,7.11,17,0.63,10.0,1.0,7,25.0,4,80,13.0,1.0,271,13,Сампдория,21,54,0.0,48.0,311.0,2.0,80,4.0,0.0,45.5,5,5,8,7.0,11,528,14,6.02,https://ru.whoscored.com/Matches/1415930/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%A1%D0%B0%D0%BC%D0%BF%D0%B4%D0%BE%D1%80%D0%B8%D1%8F-%D0%A4%D0%B8%D0%BE%D1%80%D0%B5%D0%BD%D1%82%D0%B8%D0%BD%D0%B0,2020-2-16,1415930,2019/2020
0,12,0.63,4.0,1.0,3,13.0,4,44,19.0,1.0,24341,5,Parma Calcio 1913,17,57,0.0,65.0,204.0,0.0,70,3.0,0.0,30.3,1,5,1,2.0,11,461,33,6.87,7,0.37,14.0,0.0,5,22.0,13,50,14.0,0.0,2889,15,Сассуоло,16,80,0.0,31.0,600.0,0.0,88,6.0,0.0,69.7,6,3,7,2.0,7,841,9,6.51,https://ru.whoscored.com/Matches/1415931/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%A1%D0%B0%D1%81%D1%81%D1%83%D0%BE%D0%BB%D0%BE-Parma-Calcio-1913,2020-2-16,1415931,2019/2020
0,18,0.5,7.0,0.0,6,21.0,8,67,17.0,0.0,76,8,Верона,13,62,0.0,62.0,334.0,1.0,79,4.0,0.0,51.4,1,5,3,2.0,11,579,29,6.9,18,0.5,11.0,2.0,9,23.0,8,53,13.0,0.0,86,11,Удинезе,12,60,0.0,50.0,325.0,0.0,79,4.0,0.0,48.6,8,5,4,4.0,2,555,16,6.78,https://ru.whoscored.com/Matches/1415932/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%A3%D0%B4%D0%B8%D0%BD%D0%B5%D0%B7%D0%B5-%D0%92%D0%B5%D1%80%D0%BE%D0%BD%D0%B0,2020-2-16,1415932,2019/2020
0,7,0.5,12.0,0.0,3,7.0,13,65,6.0,1.0,2889,10,Сассуоло,13,62,0.0,53.0,478.0,4.0,84,5.0,0.0,53.6,4,5,5,2.0,8,712,14,6.18,7,0.5,10.0,0.0,4,18.0,8,42,23.0,4.0,300,11,Аталанта,17,57,1.0,42.0,408.0,0.0,81,4.0,0.0,46.4,1,4,8,3.0,14,614,11,6.99,https://ru.whoscored.com/Matches/1415933/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%90%D1%82%D0%B0%D0%BB%D0%B0%D0%BD%D1%82%D0%B0-%D0%A1%D0%B0%D1%81%D1%81%D1%83%D0%BE%D0%BB%D0%BE,2020-6-21,1415933,2019/2020
0,17,0.47,3.0,1.0,5,12.0,9,47,12.0,1.0,86,5,Удинезе,24,80,0.0,67.0,304.0,0.0,75,3.0,0.0,39.9,4,2,1,3.0,15,578,21,6.7,19,0.53,12.0,0.0,7,27.0,6,43,13.0,1.0,71,12,Болонья,19,68,0.0,60.0,485.0,0.0,82,5.0,0.0,60.1,2,3,10,3.0,7,755,13,6.63,https://ru.whoscored.com/Matches/1415934/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2019-2020-%D0%91%D0%BE%D0%BB%D0%BE%D0%BD%D1%8C%D1%8F-%D0%A3%D0%B4%D0%B8%D0%BD%D0%B5%D0%B7%D0%B5,2020-2-22,1415934,2019/2020
